service_id,vehicle_id,customer_id,service_date,service_type,service_cost,dealer_id,satisfaction_score
13073,2,1937,03-03-2024,General Service,3927,11,1
13074,6,2404,30-03-2025,Oil Change,21064,24,4
13075,3,3083,30-11-2023,Wheel Alignment,25321,13,4
13076,3,3609,05-10-2023,Battery Replacement,38101,15,1
13077,7,759,14-01-2026,Brake Service,2437,38,1
13078,9,2399,01-10-2023,Engine Repair,16909,16,4
13079,8,2302,10-11-2025,Brake Service,2439,8,1
13080,4,3356,11-02-2026,Engine Repair,36962,32,1
13081,8,3213,07-03-2025,Battery Replacement,6052,32,3
13082,6,1269,07-04-2024,Engine Repair,34232,16,3
13083,8,3350,28-06-2024,General Service,31915,1,2
13084,3,4544,22-06-2025,Engine Repair,42123,31,5
13085,7,3054,06-11-2025,General Service,11237,7,3
13086,5,4319,20-01-2024,Battery Replacement,24974,31,4
13087,8,1926,22-03-2024,Oil Change,6786,18,2
13088,9,2460,21-07-2025,Battery Replacement,6830,36,3
13089,11,763,23-05-2025,Oil Change,20508,6,5
13090,2,749,15-12-2024,Wheel Alignment,36562,24,3
13091,7,662,17-02-2024,Wheel Alignment,34316,7,2
13092,4,1401,15-04-2025,Brake Service,22327,16,5
13093,1,3280,21-12-2023,Wheel Alignment,24822,16,5
13094,2,2540,20-11-2023,Wheel Alignment,17484,20,2
13095,7,4243,18-12-2023,Oil Change,2662,34,4
13096,12,1586,04-08-2025,Engine Repair,5537,21,1
13097,4,2980,26-02-2026,Oil Change,18724,14,1
13098,5,3192,11-02-2024,Wheel Alignment,22020,35,1
13099,12,1956,27-06-2023,Battery Replacement,32965,1,2
13100,8,958,11-01-2024,Oil Change,30178,34,3
13101,5,174,17-12-2023,Engine Repair,25103,2,1
13102,7,1654,18-03-2025,Brake Service,7069,32,1
13103,11,3981,13-05-2024,Battery Replacement,23765,27,2
13104,3,4471,10-03-2026,Oil Change,37136,10,3
13105,1,1933,09-09-2024,Brake Service,40258,2,4
13106,3,4447,10-12-2024,Oil Change,37072,6,3
13107,10,4914,11-01-2026,Wheel Alignment,27512,7,3
13108,2,4915,22-12-2025,Wheel Alignment,38181,6,5
13109,10,3402,21-03-2025,Oil Change,44104,37,5
13110,4,1670,23-07-2025,Battery Replacement,9274,20,2
13111,11,3543,21-03-2024,Brake Service,23820,15,4
13112,3,192,11-01-2026,General Service,31370,38,4
13113,4,3914,14-05-2026,Wheel Alignment,17031,16,5
13114,8,1638,18-08-2024,Wheel Alignment,16155,9,4
13115,11,4938,28-02-2026,General Service,13163,2,5
13116,11,522,08-04-2026,General Service,29572,35,3
13117,2,1361,05-07-2023,Battery Replacement,21733,9,4
13118,1,1429,15-03-2026,Wheel Alignment,14361,7,1
13119,4,2549,18-11-2025,Engine Repair,37835,3,1
13120,6,1561,08-09-2025,Battery Replacement,10049,26,1
13121,4,1849,14-11-2024,Brake Service,43309,15,3
13122,2,4516,27-06-2025,General Service,17671,40,3
13123,2,2330,27-04-2025,General Service,43169,26,2
13124,10,2398,29-12-2025,Wheel Alignment,40624,10,2
13125,12,354,21-08-2023,Battery Replacement,6989,14,3
13126,8,611,22-05-2025,Wheel Alignment,4299,15,4
13127,8,4067,07-05-2024,Brake Service,19209,27,1
13128,6,4170,15-01-2025,Brake Service,13021,11,3
13129,4,2893,04-02-2024,Wheel Alignment,35459,29,5
13130,11,983,08-02-2024,Engine Repair,39704,37,2
13131,12,2089,08-01-2024,Wheel Alignment,13703,20,2
13132,3,3719,05-07-2024,Brake Service,39584,27,4
13133,8,2350,05-05-2025,Engine Repair,21116,38,2
13134,1,367,19-08-2025,Oil Change,4348,39,2
13135,3,1615,25-11-2023,Wheel Alignment,19131,15,3
13136,5,1627,04-10-2025,Wheel Alignment,26801,26,1
13137,9,961,05-03-2025,Battery Replacement,44606,10,1
13138,9,710,12-10-2023,Wheel Alignment,5026,36,3
13139,5,2525,22-10-2023,Brake Service,42473,23,3
13140,3,2567,28-11-2024,General Service,32709,20,2
13141,2,959,01-07-2025,Engine Repair,21101,1,5
13142,10,694,25-10-2024,General Service,25158,32,4
13143,9,2630,13-07-2025,Battery Replacement,17771,12,1
13144,3,3643,28-08-2025,Wheel Alignment,27220,24,4
13145,6,159,12-11-2023,Brake Service,21393,13,3
13146,7,4347,03-07-2023,Battery Replacement,41933,37,2
13147,5,3058,01-11-2025,Battery Replacement,28403,38,4
13148,10,697,02-12-2023,Battery Replacement,29506,13,4
13149,1,593,14-09-2025,Battery Replacement,17017,39,4
13150,7,1413,07-10-2023,Engine Repair,36393,11,4
13151,8,3613,16-02-2024,General Service,12143,12,1
13152,10,780,28-07-2024,Battery Replacement,41681,34,3
13153,12,4501,26-01-2026,Wheel Alignment,26683,33,5
13154,6,4928,27-10-2025,Oil Change,5024,35,2
13155,6,34,04-10-2024,Engine Repair,38083,20,3
13156,4,3670,17-12-2024,Wheel Alignment,41844,20,5
13157,12,1235,03-03-2025,Battery Replacement,8711,2,5
13158,4,4938,31-03-2026,Wheel Alignment,20753,21,3
13159,7,2831,16-03-2024,Battery Replacement,3414,33,4
13160,7,366,12-05-2025,Engine Repair,35746,16,4
13161,8,2282,08-08-2025,Brake Service,27869,34,4
13162,5,1208,27-04-2025,General Service,39076,1,4
13163,3,125,29-10-2025,Brake Service,24057,2,5
13164,4,928,11-05-2025,General Service,13637,26,5
13165,7,2227,26-07-2023,Brake Service,9428,39,1
13166,8,1369,03-06-2025,Battery Replacement,26394,27,3
13167,4,1126,22-07-2024,Battery Replacement,42270,8,2
13168,1,1442,01-01-2025,Brake Service,10840,35,4
13169,2,3099,12-06-2025,Engine Repair,6992,39,3
13170,12,3056,01-02-2026,Brake Service,19620,40,2
13171,1,3987,31-07-2023,Brake Service,18641,12,1
13172,11,4960,26-05-2024,Engine Repair,29170,39,4
13173,4,950,16-11-2024,Brake Service,23965,32,3
13174,12,529,14-11-2025,Wheel Alignment,31521,20,4
13175,10,2926,10-11-2023,Battery Replacement,30768,7,1
13176,6,1068,12-01-2024,Oil Change,36064,5,3
13177,8,2196,10-03-2026,Brake Service,33841,5,4
13178,5,3511,26-12-2024,General Service,40121,27,2
13179,9,2776,25-06-2024,Engine Repair,34497,34,2
13180,7,1676,13-12-2025,Battery Replacement,22524,14,2
13181,2,4119,17-08-2023,Oil Change,18793,12,1
13182,10,2371,01-06-2025,Oil Change,25238,32,4
13183,10,92,10-06-2025,Oil Change,42480,38,5
13184,11,1287,23-05-2025,Battery Replacement,39124,18,3
13185,4,2051,18-08-2025,Battery Replacement,43088,15,2
13186,4,3635,21-12-2025,Battery Replacement,7317,17,2
13187,12,3776,02-01-2024,Oil Change,41098,21,5
13188,5,3145,12-06-2023,Battery Replacement,11766,10,2
13189,10,4295,24-02-2024,General Service,4599,3,3
13190,6,1839,18-03-2025,General Service,17927,34,5
13191,3,1584,04-06-2023,General Service,29898,3,5
13192,11,2407,09-09-2023,General Service,18471,24,3
13193,5,4416,14-03-2026,Oil Change,18680,7,4
13194,6,2149,22-01-2025,Wheel Alignment,23806,20,4
13195,3,1194,27-03-2026,Engine Repair,16930,40,3
13196,6,3263,15-05-2024,Oil Change,42241,9,4
13197,5,488,06-02-2025,Battery Replacement,28145,1,5
13198,6,2852,16-02-2024,General Service,38012,25,5
13199,12,2421,29-02-2024,Battery Replacement,6603,17,2
13200,11,3836,20-10-2025,Wheel Alignment,6120,35,3
13201,12,3042,09-11-2025,Battery Replacement,22142,9,3
13202,6,3288,06-03-2025,Brake Service,25647,5,2
13203,5,3444,31-12-2023,General Service,42686,12,4
13204,10,2933,03-01-2024,Oil Change,9059,30,1
13205,10,4570,21-04-2026,Wheel Alignment,21524,12,4
13206,2,3471,17-12-2025,Brake Service,7089,4,1
13207,5,4513,29-04-2024,Battery Replacement,41227,16,1
13208,4,2156,14-03-2026,Brake Service,32073,18,3
13209,5,3567,11-01-2024,Oil Change,11035,20,5
13210,1,3842,29-07-2023,Wheel Alignment,25567,36,2
13211,11,4558,14-07-2025,Battery Replacement,41559,13,5
13212,4,1116,19-07-2023,Battery Replacement,9865,12,4
13213,6,4491,07-10-2025,Battery Replacement,29725,12,3
13214,2,2413,13-07-2024,Oil Change,42378,14,1
13215,5,2541,10-02-2026,General Service,18546,40,5
13216,12,2788,14-02-2024,Brake Service,7949,27,2
13217,4,541,16-09-2024,General Service,10888,1,4
13218,2,4387,21-09-2024,Engine Repair,40829,29,5
13219,6,1369,30-03-2026,Oil Change,3234,16,4
13220,10,3908,26-12-2023,Oil Change,11601,12,1
13221,8,293,12-10-2024,Wheel Alignment,27881,21,5
13222,2,3971,18-05-2023,Wheel Alignment,33270,37,4
13223,12,3974,27-08-2025,Engine Repair,5718,35,4
13224,3,2698,24-02-2024,Engine Repair,5649,15,5
13225,9,942,24-04-2024,Oil Change,5863,19,3
13226,3,1697,04-12-2025,General Service,42988,26,5
13227,2,4266,13-08-2024,Oil Change,25930,9,2
13228,7,2379,19-03-2024,Engine Repair,26950,38,5
13229,8,2505,02-06-2024,Battery Replacement,10027,28,1
13230,5,3209,10-07-2025,Oil Change,42888,28,1
13231,12,3028,19-06-2023,Wheel Alignment,3276,25,1
13232,4,3521,02-11-2024,Battery Replacement,19057,15,5
13233,4,665,09-01-2024,Oil Change,33912,20,2
13234,7,3521,11-06-2025,Oil Change,37360,22,5
13235,11,4383,30-05-2024,Engine Repair,21758,21,3
13236,5,2150,09-01-2025,General Service,44828,33,4
13237,9,1581,27-06-2025,Battery Replacement,10388,24,1
13238,6,2633,01-02-2026,Brake Service,18026,14,5
13239,6,1172,30-01-2025,Engine Repair,15139,7,3
13240,5,4681,21-07-2023,Battery Replacement,10521,21,2
13241,8,149,19-12-2024,General Service,14539,26,5
13242,8,1225,10-07-2024,Engine Repair,10171,39,4
13243,3,4307,26-04-2025,Wheel Alignment,12936,12,4
13244,9,2969,01-05-2026,General Service,24142,12,4
13245,7,2650,17-11-2023,Wheel Alignment,43607,7,1
13246,8,972,20-09-2024,Wheel Alignment,6405,34,5
13247,2,3829,23-05-2025,Oil Change,35947,14,3
13248,1,1939,13-05-2024,Wheel Alignment,42512,21,4
13249,8,2940,29-03-2026,Engine Repair,19758,24,2
13250,1,4912,07-11-2024,Wheel Alignment,10998,2,5
13251,5,3090,30-12-2025,Oil Change,25820,23,4
13252,7,4879,07-02-2026,Battery Replacement,36591,5,4
13253,11,128,17-09-2024,Brake Service,28640,37,5
13254,3,2498,26-08-2024,General Service,11201,27,4
13255,8,1270,24-07-2024,General Service,32404,28,4
13256,8,3137,19-09-2024,Oil Change,26782,40,4
13257,1,2168,23-06-2025,Battery Replacement,20990,4,3
13258,11,4017,02-11-2025,Engine Repair,22004,4,5
13259,2,3996,12-02-2024,Brake Service,3158,5,1
13260,5,2001,19-06-2024,Engine Repair,40842,28,4
13261,6,4523,07-12-2024,Oil Change,11097,39,5
13262,11,4702,03-05-2024,Brake Service,38547,5,4
13263,8,2913,07-03-2025,Battery Replacement,27286,6,2
13264,5,1525,19-05-2024,Wheel Alignment,7966,29,2
13265,9,2303,15-08-2023,Brake Service,30783,5,2
13266,7,3258,04-01-2025,General Service,17958,35,3
13267,12,2897,19-02-2024,Engine Repair,41289,15,5
13268,2,2896,05-08-2025,General Service,28346,32,3
13269,2,3792,22-06-2025,General Service,43633,6,2
13270,11,797,16-02-2025,Oil Change,42598,28,5
13271,3,1092,29-04-2024,General Service,39166,37,5
13272,4,3147,14-08-2025,Engine Repair,5996,17,5
13273,7,711,18-07-2025,General Service,26710,19,2
13274,10,588,27-12-2025,General Service,30134,35,4
13275,9,1260,25-09-2024,Oil Change,29376,3,4
13276,8,3595,18-02-2026,Oil Change,25869,1,4
13277,7,3262,13-01-2025,Battery Replacement,24326,28,2
13278,5,1608,30-04-2024,Brake Service,32560,37,5
13279,5,689,11-12-2023,Wheel Alignment,35400,18,4
13280,3,359,22-09-2025,Battery Replacement,15633,31,4
13281,7,3896,29-06-2025,Oil Change,42278,18,5
13282,3,683,16-04-2026,Wheel Alignment,30884,34,5
13283,10,4310,09-03-2026,Wheel Alignment,14674,14,4
13284,3,188,07-02-2024,Battery Replacement,16142,39,4
13285,3,2438,29-05-2024,Oil Change,36924,14,3
13286,1,4303,04-01-2025,Oil Change,38330,29,5
13287,2,2813,02-01-2026,Engine Repair,34097,5,2
13288,2,2912,12-11-2025,General Service,17097,40,4
13289,4,1801,16-05-2025,Brake Service,20544,21,1
13290,9,4101,04-10-2024,Engine Repair,27859,7,2
13291,7,257,03-08-2023,Brake Service,18339,25,4
13292,11,1319,31-05-2025,Engine Repair,16595,38,2
13293,2,754,03-12-2025,Wheel Alignment,16053,37,2
13294,8,468,01-10-2023,Wheel Alignment,28496,40,5
13295,4,2793,17-06-2023,Oil Change,39570,30,3
13296,10,938,03-06-2024,Battery Replacement,13860,27,4
13297,12,415,09-02-2026,General Service,22696,17,4
13298,12,2295,22-06-2025,Battery Replacement,9495,5,3
13299,9,1452,15-10-2025,Oil Change,44509,34,5
13300,12,4191,19-11-2024,Wheel Alignment,12578,25,3
13301,12,1477,27-09-2024,Engine Repair,41683,31,1
13302,2,1733,11-07-2023,Brake Service,10329,19,5
13303,10,1600,24-06-2023,Brake Service,3092,8,4
13304,4,728,16-12-2023,Wheel Alignment,26954,40,5
13305,5,647,09-08-2024,General Service,44033,37,4
13306,4,3993,06-08-2025,Brake Service,30903,32,2
13307,5,3260,28-04-2025,Wheel Alignment,42502,16,3
13308,3,4165,25-12-2025,Wheel Alignment,22132,15,1
13309,7,3947,04-10-2024,General Service,10847,39,4
13310,8,1421,13-02-2026,Brake Service,24062,33,5
13311,4,72,25-04-2026,Wheel Alignment,10136,19,2
13312,11,3893,03-03-2025,Oil Change,4946,26,3
13313,2,2820,08-01-2024,General Service,44049,34,3
13314,2,691,12-08-2023,Engine Repair,38068,13,2
13315,2,1906,23-03-2025,Engine Repair,14605,40,4
13316,6,2953,09-01-2025,General Service,39849,11,4
13317,9,4771,05-11-2025,Battery Replacement,3564,6,1
13318,6,808,30-05-2024,Brake Service,30681,27,2
13319,10,2905,03-04-2026,General Service,18486,31,2
13320,9,1692,26-07-2025,Brake Service,7497,29,3
13321,5,1963,26-04-2026,Engine Repair,12186,5,2
13322,1,2746,29-04-2025,Brake Service,16471,23,5
13323,7,3446,11-01-2026,Wheel Alignment,3858,35,2
13324,7,3337,27-03-2026,Engine Repair,6555,33,1
13325,2,4320,03-08-2025,Engine Repair,34251,28,3
13326,12,1522,21-10-2023,Wheel Alignment,8205,4,3
13327,2,1348,22-05-2023,Engine Repair,44516,29,4
13328,4,2066,12-04-2024,General Service,10967,32,2
13329,12,2204,15-02-2025,Oil Change,22511,32,3
13330,9,2221,23-01-2025,Battery Replacement,37688,24,1
13331,2,4372,04-09-2025,Engine Repair,25801,4,3
13332,11,3210,23-06-2024,Oil Change,26623,1,3
13333,8,1767,15-11-2024,Battery Replacement,4581,18,4
13334,7,4540,19-12-2023,Battery Replacement,20605,29,5
13335,3,4570,20-01-2025,Engine Repair,42355,17,3
13336,6,4127,13-12-2025,Battery Replacement,15453,14,4
13337,9,4490,19-03-2026,General Service,23971,34,5
13338,6,1139,31-05-2023,Wheel Alignment,6495,29,3
13339,1,598,14-05-2025,General Service,6541,25,1
13340,9,2821,15-11-2023,Brake Service,36505,16,4
13341,4,4422,10-06-2025,Oil Change,44946,31,2
13342,11,3512,01-04-2025,Oil Change,28911,32,3
13343,8,1350,10-02-2026,General Service,34303,22,5
13344,1,2193,19-07-2024,Battery Replacement,16858,17,2
13345,9,315,16-12-2025,Battery Replacement,29096,11,2
13346,3,1554,21-10-2025,Brake Service,19076,34,5
13347,10,26,19-11-2024,Wheel Alignment,3996,6,1
13348,7,4360,07-09-2025,Brake Service,10341,8,3
13349,5,2513,10-05-2026,Oil Change,17902,22,4
13350,4,4202,25-08-2023,Battery Replacement,16496,21,2
13351,7,4360,09-11-2025,Oil Change,7619,39,3
13352,10,3831,04-09-2023,Battery Replacement,12773,17,3
13353,1,4626,05-12-2023,General Service,36335,13,1
13354,4,4913,13-04-2026,Brake Service,33664,13,3
13355,5,4183,05-06-2025,Oil Change,32124,26,1
13356,1,1903,29-11-2024,Battery Replacement,27680,28,3
13357,11,3771,25-01-2024,Engine Repair,4216,9,5
13358,5,4153,03-04-2024,Battery Replacement,14395,19,3
13359,10,2392,26-05-2024,Oil Change,4314,21,2
13360,8,1489,22-06-2023,Wheel Alignment,29393,28,1
13361,8,1283,16-10-2025,General Service,28829,24,1
13362,3,1641,12-06-2024,Battery Replacement,38362,15,1
13363,5,1172,07-10-2025,Battery Replacement,28895,17,1
13364,2,589,10-06-2023,Brake Service,13887,1,2
13365,6,2276,23-09-2023,Oil Change,4734,22,4
13366,4,2038,24-04-2025,Battery Replacement,40625,32,1
13367,5,2790,08-11-2025,Wheel Alignment,30617,4,2
13368,4,4560,30-12-2025,Battery Replacement,8651,7,2
13369,3,2062,20-09-2024,Wheel Alignment,38692,13,4
13370,12,2591,01-02-2026,Engine Repair,4536,6,5
13371,4,2828,06-03-2026,Brake Service,5163,2,5
13372,4,712,25-12-2025,Battery Replacement,19217,22,1
13373,2,2371,13-05-2026,Battery Replacement,2436,14,5
13374,8,3006,27-09-2025,General Service,10955,39,1
13375,3,18,18-10-2024,Battery Replacement,15924,28,5
13376,10,1216,04-05-2024,General Service,40450,21,4
13377,2,2382,14-12-2025,Brake Service,11210,11,1
13378,12,2365,08-05-2025,Engine Repair,44375,21,2
13379,4,1233,03-08-2025,Wheel Alignment,3111,18,4
13380,3,2173,29-09-2023,Brake Service,43678,14,3
13381,7,2023,10-09-2025,Battery Replacement,28422,1,2
13382,8,2187,14-09-2023,Battery Replacement,35131,4,3
13383,8,694,24-06-2024,Brake Service,32094,24,4
13384,1,4124,22-08-2025,Wheel Alignment,13121,4,1
13385,5,4977,21-10-2025,Brake Service,40580,25,5
13386,8,2466,19-09-2025,Brake Service,13075,35,3
13387,9,87,11-12-2024,Battery Replacement,22036,21,3
13388,5,2463,06-10-2023,General Service,6897,25,5
13389,1,3863,09-06-2025,Engine Repair,38471,5,1
13390,1,869,14-02-2025,Battery Replacement,20534,32,4
13391,8,4694,18-11-2024,Brake Service,20651,4,1
13392,1,3116,11-05-2026,Battery Replacement,7055,5,2
13393,10,2019,09-02-2025,Brake Service,7640,1,4
13394,5,4440,27-05-2025,Oil Change,28726,13,1
13395,4,1620,23-05-2025,Brake Service,7601,24,1
13396,2,4796,07-01-2025,General Service,20991,30,5
13397,10,1840,16-01-2024,Engine Repair,44817,7,4
13398,1,1899,20-05-2024,Battery Replacement,29552,17,3
13399,1,4643,22-12-2024,Wheel Alignment,23718,15,5
13400,6,4594,07-02-2026,General Service,4995,34,2
13401,8,3600,29-02-2024,General Service,27447,23,1
13402,9,4722,02-10-2024,Wheel Alignment,39141,12,1
13403,9,1064,20-04-2025,Oil Change,24515,26,3
13404,1,2411,03-05-2024,Brake Service,7241,25,5
13405,11,4370,13-07-2024,Battery Replacement,44757,15,4
13406,1,4783,09-12-2024,Oil Change,36188,20,4
13407,11,3887,03-02-2026,Engine Repair,16467,27,2
13408,7,249,06-05-2024,Oil Change,9760,34,4
13409,7,3222,16-11-2024,Brake Service,26583,13,2
13410,12,1537,23-06-2025,Battery Replacement,27382,2,2
13411,6,2587,29-03-2026,General Service,38723,29,4
13412,1,1486,30-07-2024,General Service,26424,28,2
13413,2,3110,27-11-2024,Oil Change,24825,27,5
13414,11,385,30-06-2023,Wheel Alignment,18238,37,2
13415,1,2817,15-11-2023,Battery Replacement,37515,5,4
13416,2,2468,30-09-2023,Battery Replacement,32177,4,1
13417,11,4028,12-07-2023,Brake Service,12171,10,3
13418,5,4304,20-08-2023,Oil Change,36583,14,5
13419,11,3706,01-05-2025,Wheel Alignment,31096,40,3
13420,9,1349,22-07-2025,Wheel Alignment,13272,20,4
13421,6,4315,29-12-2025,Battery Replacement,15775,7,1
13422,8,1686,25-10-2025,Battery Replacement,18613,40,2
13423,6,2170,29-08-2023,Battery Replacement,3030,30,3
13424,6,4018,24-02-2025,Wheel Alignment,39677,36,4
13425,2,1325,04-10-2025,Wheel Alignment,44260,28,2
13426,7,3779,12-04-2025,General Service,41902,5,5
13427,11,2491,18-12-2025,Wheel Alignment,21223,29,4
13428,6,3239,21-05-2025,Battery Replacement,13646,4,4
13429,6,2922,07-12-2023,Battery Replacement,43155,5,5
13430,12,888,02-02-2025,Engine Repair,33408,25,3
13431,3,4816,11-04-2025,Oil Change,15838,31,5
13432,1,2958,11-08-2023,Oil Change,14431,8,3
13433,4,1473,01-09-2025,Engine Repair,26045,39,5
13434,10,1139,08-01-2024,General Service,9964,1,5
13435,2,2717,31-05-2024,Wheel Alignment,20917,3,1
13436,8,2765,29-07-2025,Battery Replacement,32592,30,3
13437,4,3012,02-08-2023,General Service,31403,36,3
13438,9,253,19-03-2024,Wheel Alignment,30114,26,4
13439,8,142,11-07-2023,Engine Repair,20332,24,2
13440,1,727,22-04-2025,Brake Service,12226,16,1
13441,10,447,13-04-2025,Battery Replacement,20706,11,5
13442,10,2987,14-01-2026,Engine Repair,41449,40,3
13443,12,2582,14-10-2025,General Service,30009,5,5
13444,5,4660,03-02-2025,Battery Replacement,43805,31,2
13445,11,2282,16-12-2023,Engine Repair,18407,15,1
13446,12,2731,28-04-2025,Engine Repair,18345,16,1
13447,4,4348,05-04-2025,Oil Change,43677,33,2
13448,7,3186,04-01-2024,Engine Repair,32424,35,3
13449,2,4385,11-11-2025,Engine Repair,15523,14,5
13450,6,824,19-08-2023,Wheel Alignment,41164,20,2
13451,5,4639,20-10-2025,Engine Repair,6583,35,2
13452,11,4807,03-12-2025,Wheel Alignment,9225,36,4
13453,9,1106,11-12-2023,Brake Service,22818,1,1
13454,1,2084,23-09-2023,Brake Service,4035,4,1
13455,7,4701,30-12-2023,Oil Change,16649,31,4
13456,1,741,30-03-2025,Brake Service,32778,18,1
13457,6,4267,30-05-2025,Wheel Alignment,18646,24,5
13458,3,2574,15-11-2025,Wheel Alignment,44781,24,1
13459,11,1831,16-10-2023,Wheel Alignment,9386,22,5
13460,8,2390,19-05-2025,Battery Replacement,36015,30,1
13461,3,1107,13-04-2025,Brake Service,34671,29,4
13462,8,2295,06-08-2023,Brake Service,5743,30,4
13463,8,3869,15-08-2024,Wheel Alignment,27520,30,4
13464,2,4131,02-06-2025,Brake Service,43122,27,3
13465,4,988,04-04-2024,General Service,42287,28,4
13466,3,521,16-06-2024,Wheel Alignment,36246,37,4
