loan_id,order_id,loan_amount,interest_rate,loan_tenure_months,emi_amount,loan_status,credit_score_band,default_flag
5088,12961,599994,10.02,72,8333.25,Active,High,1
5089,9819,818986,13.29,60,13649.77,Default,Low,0
5090,7842,767334,12.28,60,12788.9,Closed,Medium,0
5091,7302,644423,10.53,60,10740.38,Active,Medium,0
5092,7467,2383511,11.36,60,39725.18,Active,Low,0
5093,5679,1902167,14.37,60,31702.78,Active,Medium,1
5094,9518,632926,8.5,36,17581.28,Active,Low,1
5095,3378,1869364,13.29,72,25963.39,Closed,Low,0
5096,4528,1515703,12.82,60,25261.72,Closed,Low,0
5097,13023,1103668,14.03,24,45986.17,Closed,Low,1
5098,1781,796100,11.65,60,13268.33,Active,Low,0
5099,6757,2153981,8.15,72,29916.4,Active,Medium,0
5100,2960,1257667,12.02,48,26201.4,Active,Medium,1
5101,14953,2057413,10.57,72,28575.18,Default,Low,1
5102,10947,1348265,11.28,36,37451.81,Default,Low,1
5103,350,1064903,10.12,24,44370.96,Closed,High,0
5104,13860,612822,7.59,48,12767.12,Active,Low,1
5105,5844,672301,9.3,60,11205.02,Closed,Low,1
5106,3350,2583871,11.8,60,43064.52,Active,Low,1
5107,43,987888,14.34,60,16464.8,Active,Low,0
5108,802,2394764,11.23,72,33260.61,Active,Low,0
5109,3530,1218658,7.68,48,25388.71,Closed,Low,0
5110,11732,1071427,11.47,48,22321.4,Closed,Medium,1
5111,982,1035111,13.49,72,14376.54,Closed,Low,0
5112,3459,565636,12.64,24,23568.17,Active,Low,1
5113,6452,1247670,9.95,72,17328.75,Closed,Medium,0
5114,14764,1248419,12.48,24,52017.46,Active,Low,1
5115,7591,1198850,8.36,60,19980.83,Closed,High,1
5116,8010,614597,14.06,60,10243.28,Active,Low,0
5117,6715,928361,11.06,48,19340.85,Active,Low,1
5118,8508,1691608,10.12,48,35241.83,Active,Low,0
5119,10920,966995,9.78,72,13430.49,Active,Low,0
5120,8367,1200069,10.75,60,20001.15,Default,High,1
5121,11686,1055631,11.03,48,21992.31,Closed,Low,1
5122,2757,964289,13.3,24,40178.71,Active,Low,0
5123,7189,1007026,13.68,36,27972.94,Active,Low,1
5124,917,781576,13.3,72,10855.22,Active,Low,1
5125,4618,1167971,8.81,36,32443.64,Active,Medium,0
5126,1617,942040,12.36,72,13083.89,Default,High,0
5127,10603,1280428,13.14,60,21340.47,Closed,High,0
5128,13330,933745,11.63,48,19453.02,Active,Medium,0
5129,2147,1999463,9.9,24,83310.96,Closed,Medium,0
5130,7192,2090539,8.64,36,58070.53,Active,High,1
5131,1834,1294092,13.26,72,17973.5,Active,Medium,0
5132,5965,744623,8.28,72,10341.99,Active,Medium,1
5133,14385,793119,7.73,36,22031.08,Active,Medium,1
5134,5509,1019952,12.44,24,42498,Active,High,1
5135,7406,580689,10.32,24,24195.38,Active,High,0
5136,4715,1380490,9.91,24,57520.42,Default,Low,1
5137,5715,906627,10.7,72,12592.04,Active,Medium,0
5138,9700,1343344,13.61,36,37315.11,Active,High,1
5139,10775,1027223,11.19,24,42800.96,Closed,High,0
5140,783,959551,8.01,60,15992.52,Active,Low,1
5141,6174,2227284,10.04,72,30934.5,Active,Medium,1
5142,7524,507800,11.72,60,8463.33,Active,Low,1
5143,5397,951322,9.53,36,26425.61,Active,High,0
5144,14564,1441508,9.06,36,40041.89,Active,Medium,0
5145,12520,602742,8.3,36,16742.83,Closed,Medium,0
5146,9036,738333,10.37,36,20509.25,Active,High,0
5147,4839,1033766,13.73,72,14357.86,Active,Medium,0
5148,2402,582995,12.35,36,16194.31,Active,Medium,0
5149,7664,684828,8.9,60,11413.8,Closed,High,0
5150,4206,2039656,7.72,72,28328.56,Closed,Low,1
5151,4642,2622630,7.56,72,36425.42,Active,Medium,0
5152,2153,696993,13.77,48,14520.69,Closed,High,1
5153,5551,528453,12.71,60,8807.55,Active,High,1
5154,2948,1395774,8.92,36,38771.5,Active,Low,1
5155,9565,1871386,12.08,60,31189.77,Active,Low,0
5156,8029,694375,13.56,36,19288.19,Active,High,1
5157,3879,639379,9.31,60,10656.32,Active,High,0
5158,5937,710057,14.45,48,14792.85,Active,High,1
5159,7208,1144379,8.09,60,19072.98,Active,Low,1
5160,5365,775748,13.49,72,10774.28,Active,High,1
5161,10867,1323149,10.48,72,18377.07,Active,High,1
5162,7256,722794,12.04,36,20077.61,Active,High,0
5163,14602,752746,14.38,60,12545.77,Active,High,1
5164,8064,975747,10.82,72,13552.04,Active,Medium,1
5165,3024,768645,10.09,24,32026.88,Active,Medium,0
5166,10849,2246231,14,72,31197.65,Active,Medium,0
5167,3542,972813,13.75,60,16213.55,Closed,Low,0
5168,3280,1954849,9.08,60,32580.82,Default,Low,1
5169,8424,2314316,7.75,60,38571.93,Closed,High,1
5170,6741,799461,14.21,72,11103.62,Closed,Medium,1
5171,14283,1288425,8.75,60,21473.75,Active,High,0
5172,8754,703115,13.94,48,14648.23,Default,Medium,0
5173,10812,1002432,8.46,36,27845.33,Closed,High,1
5174,2805,1046004,14.17,72,14527.83,Closed,Medium,1
5175,2212,984910,11.21,24,41037.92,Active,Medium,0
5176,12543,1916875,8.78,24,79869.79,Closed,High,1
5177,8238,1932842,10.15,72,26845.03,Active,High,0
5178,10982,710865,13.16,48,14809.69,Active,Low,0
5179,3134,595009,14.12,48,12396.02,Active,Medium,1
5180,7133,2062133,8.43,48,42961.1,Closed,Low,1
5181,8843,825278,11.88,48,17193.29,Active,Medium,1
5182,7782,2101713,9.45,72,29190.46,Closed,Low,1
5183,4321,908151,8.49,24,37839.62,Active,Low,0
5184,6854,1181338,7.82,36,32814.94,Active,Low,0
5185,2108,663825,13.32,24,27659.38,Active,Medium,0
5186,5129,1226902,10.4,72,17040.31,Active,High,1
5187,9649,2251484,12.13,72,31270.61,Active,Low,1
5188,11321,918907,14.43,60,15315.12,Active,High,1
5189,3974,1223284,10.41,48,25485.08,Active,High,0
5190,10864,2098583,8.64,24,87440.96,Active,Low,1
5191,3035,1999881,12.2,60,33331.35,Closed,Medium,0
5192,10815,728579,8.76,60,12142.98,Active,Medium,0
5193,9735,667148,11.46,72,9265.94,Active,Low,0
5194,4664,814556,10.78,60,13575.93,Default,High,0
5195,8395,751124,12.55,72,10432.28,Active,Medium,1
5196,3287,531177,9.35,72,7377.46,Closed,Medium,0
5197,2368,1438613,8.27,48,29971.1,Active,High,0
5198,9699,1894674,8.87,72,26314.92,Closed,Low,0
5199,11524,936911,13.84,60,15615.18,Active,Low,0
5200,441,1650651,13.46,24,68777.12,Closed,High,0
5201,12635,1800374,11.2,36,50010.39,Default,Low,0
5202,12055,1264705,13.81,24,52696.04,Active,Low,1
5203,7888,469528,12.46,36,13042.44,Active,Medium,1
5204,4693,1242680,13.53,36,34518.89,Active,High,0
5205,13424,635937,11.62,60,10598.95,Active,Low,1
5206,9316,719230,7.95,48,14983.96,Closed,Low,0
5207,9846,657219,13.58,24,27384.12,Active,Medium,1
5208,1225,2450958,9.68,36,68082.17,Closed,High,1
5209,8542,1953257,11.88,36,54257.14,Closed,High,0
5210,2593,702909,7.69,48,14643.94,Closed,Medium,0
5211,3248,1476918,12.26,36,41025.5,Active,High,1
5212,2813,855200,12.41,24,35633.33,Closed,Low,1
5213,14691,591905,11.41,72,8220.9,Default,High,0
5214,6858,2821188,10.92,72,39183.17,Default,High,1
5215,8234,685180,10.77,48,14274.58,Active,Low,1
5216,2692,706690,11.87,48,14722.71,Active,Medium,0
5217,4133,1221571,12.45,48,25449.4,Closed,Low,0
5218,6746,2248456,11.21,60,37474.27,Active,Medium,0
5219,6780,651339,14.28,72,9046.38,Active,High,0
5220,2250,859188,9.23,24,35799.5,Closed,High,1
5221,2553,1099390,8.1,72,15269.31,Active,Low,1
5222,8675,1099951,10.29,24,45831.29,Default,High,0
5223,10549,1040438,14.17,24,43351.58,Active,Low,1
5224,10068,973912,8.05,60,16231.87,Closed,Low,1
5225,7343,620817,12.32,60,10346.95,Default,Medium,1
5226,3650,963684,11.88,60,16061.4,Active,Low,0
5227,381,839620,14.28,48,17492.08,Active,High,1
5228,11365,886040,8.67,72,12306.11,Active,High,0
5229,5750,2262638,7.6,60,37710.63,Active,High,0
5230,7211,2298869,7.77,48,47893.1,Active,High,0
5231,14416,1176264,12.43,60,19604.4,Active,Low,0
5232,8016,931765,7.92,24,38823.54,Active,High,0
5233,1361,669832,8.46,72,9303.22,Closed,High,1
5234,3197,1348631,11.45,36,37461.97,Active,Medium,1
5235,2038,1312750,10.76,24,54697.92,Closed,Medium,0
5236,487,613001,8.22,48,12770.85,Active,Low,1
5237,9936,2318886,12.97,60,38648.1,Active,Medium,0
5238,12017,1165928,12.27,36,32386.89,Closed,Medium,0
5239,784,1289229,12.27,48,26858.94,Active,Low,1
5240,8127,700240,14.09,36,19451.11,Active,Medium,1
5241,7035,1066739,12.11,72,14815.82,Closed,Low,1
5242,10101,878149,10.12,48,18294.77,Active,Low,0
5243,14798,706271,13.68,60,11771.18,Default,High,0
5244,3239,676871,14.37,48,14101.48,Active,Medium,1
5245,6370,1350978,13.07,36,37527.17,Active,High,1
5246,9756,2671063,13.18,24,111294.29,Active,Medium,0
5247,11354,919860,10.27,60,15331,Active,Medium,0
5248,10253,816573,8.61,48,17011.94,Closed,High,0
5249,14962,1353209,11.93,60,22553.48,Active,Medium,1
5250,8356,631884,8.26,72,8776.17,Active,High,0
5251,6591,2307811,7.65,48,48079.4,Default,Low,0
5252,8199,2322429,13.75,48,48383.94,Default,Low,0
5253,13311,659143,8.28,24,27464.29,Default,Low,1
5254,1916,775673,13.46,60,12927.88,Default,High,1
5255,8544,616599,13.51,72,8563.88,Active,Low,1
5256,9719,917385,13.1,24,38224.38,Closed,High,0
5257,7583,1526727,11.73,24,63613.62,Closed,Low,0
5258,10631,1326659,8.05,48,27638.73,Closed,Medium,0
5259,12006,2245336,9.57,36,62370.44,Active,Low,0
5260,3465,698715,10.72,72,9704.38,Active,Medium,0
5261,2139,1111972,8.72,48,23166.08,Default,Medium,1
5262,13528,570325,13.53,72,7921.18,Active,Medium,1
5263,11985,1063043,7.75,60,17717.38,Active,Medium,1
5264,743,2233105,12.79,60,37218.42,Closed,High,0
5265,8569,1244645,8.94,72,17286.74,Active,Low,0
5266,11530,1381527,13.56,24,57563.62,Default,Low,0
5267,9775,525341,11.72,72,7296.4,Closed,Medium,1
5268,6760,839994,11.55,72,11666.58,Closed,Medium,1
5269,14069,1363928,13.89,24,56830.33,Active,Low,0
5270,13862,2092932,13.46,24,87205.5,Active,Medium,0
5271,4481,888312,10.65,36,24675.33,Active,Medium,0
5272,3443,1103628,14.25,24,45984.5,Active,High,0
5273,11861,2190753,9.73,24,91281.38,Closed,Medium,1
5274,4522,722269,7.51,60,12037.82,Active,Low,1
5275,2848,1783725,13.5,60,29728.75,Active,Low,1
5276,14066,2090475,12.15,60,34841.25,Active,Low,0
5277,12909,758770,10.88,72,10538.47,Active,Low,0
5278,7019,937609,14.38,36,26044.69,Closed,Low,0
5279,9179,756097,12.59,24,31504.04,Active,Medium,0
5280,14604,901571,12,60,15026.18,Active,Low,0
5281,6866,740272,13.15,48,15422.33,Active,Medium,1
5282,6699,1436213,8.58,24,59842.21,Active,High,1
5283,14222,777296,9.82,48,16193.67,Active,High,1
5284,13484,1861810,8.06,60,31030.17,Active,Low,1
5285,6356,2024647,13.28,72,28120.1,Active,Low,1
5286,1835,1123771,10.24,36,31215.86,Active,Low,0
5287,9685,835204,8.55,24,34800.17,Active,Medium,1
5288,8898,1099709,13.75,48,22910.6,Active,High,0
5289,12584,1129841,7.69,48,23538.35,Active,High,1
5290,14864,869401,13.24,36,24150.03,Active,Low,1
5291,5704,1259657,9.19,72,17495.24,Closed,High,1
5292,4802,2725577,12.95,60,45426.28,Active,Low,0
5293,9304,1924912,10.02,72,26734.89,Active,Medium,1
5294,10778,784888,12.98,24,32703.67,Active,Medium,1
5295,13422,590474,11.27,72,8201.03,Active,High,1
5296,9437,1562672,13.08,24,65111.33,Default,Low,0
5297,3004,538803,11.17,48,11225.06,Closed,Low,1
5298,24,2567577,8.52,48,53491.19,Closed,High,1
5299,12005,597597,8.1,48,12449.94,Active,Low,0
5300,3525,1074354,10.3,60,17905.9,Active,High,0
5301,10957,1828857,14.11,48,38101.19,Active,Medium,1
5302,12161,875369,12.92,72,12157.9,Closed,Low,0
5303,9630,581951,10.09,48,12123.98,Closed,Medium,1
5304,1310,682389,10.15,60,11373.15,Active,High,1
5305,14418,608380,10.48,72,8449.72,Active,High,1
5306,8396,1387396,13.95,60,23123.27,Active,Low,1
5307,3476,1519183,11.18,48,31649.65,Closed,Low,0
5308,790,1134874,14.04,36,31524.28,Default,High,0
5309,11885,639563,13.19,60,10659.38,Closed,Medium,0
5310,11907,573772,9.43,72,7969.06,Active,Medium,0
5311,7016,1112949,13.66,72,15457.62,Closed,Medium,0
5312,3285,1099094,8.3,72,15265.19,Closed,High,0
5313,6464,1523494,9.74,60,25391.57,Default,Medium,1
5314,2515,2218386,7.79,48,46216.38,Active,High,0
5315,6146,1058922,10.05,60,17648.7,Active,Low,0
5316,4386,671241,11.54,72,9322.79,Active,Medium,0
5317,10958,851798,9.97,60,14196.63,Active,Low,0
5318,4906,2129177,9.17,60,35486.28,Active,Low,1
5319,8733,2127082,10.64,36,59085.61,Active,High,0
5320,13029,1375412,11.18,24,57308.83,Active,Low,1
5321,14326,1748854,12,72,24289.64,Active,Low,1
5322,5447,1075984,7.64,48,22416.33,Active,Low,1
5323,9420,1042222,10.9,60,17370.37,Active,Medium,1
5324,3689,1053919,12.97,60,17565.32,Active,High,1
5325,1396,1194021,13.92,24,49750.88,Active,High,0
5326,14740,764943,11.81,72,10624.21,Active,High,0
5327,10872,1333922,9.72,36,37053.39,Active,High,0
5328,5007,1150190,12.73,60,19169.83,Closed,Medium,0
5329,5358,2050679,11.45,36,56963.31,Active,High,0
5330,14920,1278254,9.58,48,26630.29,Active,High,0
5331,7865,1246680,13.15,60,20778,Active,High,0
5332,5258,1162030,13.53,24,48417.92,Active,High,0
5333,5633,926724,12.05,24,38613.5,Default,High,1
5334,6806,889086,12.86,36,24696.83,Active,Medium,1
5335,9582,1105999,9.3,48,23041.65,Closed,Medium,1
5336,13833,2215253,11.63,24,92302.21,Active,High,0
5337,5435,970732,9.08,36,26964.78,Active,Low,0
5338,7417,1142934,8.68,60,19048.9,Closed,High,0
5339,10334,1361690,10.01,36,37824.72,Closed,High,1
5340,8129,937526,12.64,72,13021.19,Active,Low,0
5341,13232,1781245,14.37,72,24739.51,Active,Medium,0
5342,5884,957449,12.9,72,13297.9,Closed,High,1
5343,9488,1197642,13.76,48,24950.88,Active,Low,1
5344,3302,787620,10.71,72,10939.17,Active,High,0
5345,12811,2364723,7.63,72,32843.38,Closed,Low,1
5346,10285,940833,12.75,48,19600.69,Active,Low,0
5347,10796,953724,8.53,72,13246.17,Closed,Medium,1
5348,14572,1258691,9.97,36,34963.64,Default,Low,0
5349,713,2321408,10.56,48,48362.67,Active,Low,1
5350,4280,1002501,9.42,72,13923.62,Default,Low,0
5351,14437,1275371,10.85,24,53140.46,Active,High,1
5352,8764,1526641,12.13,72,21203.35,Active,High,1
5353,11317,1961067,8.5,72,27237.04,Active,High,1
5354,10425,603035,7.66,24,25126.46,Active,Medium,1
5355,1823,1396915,7.8,48,29102.4,Active,Medium,0
5356,9412,995559,14.17,36,27654.42,Default,Low,1
5357,6246,1137463,13.67,48,23697.15,Active,Low,0
5358,7526,674574,14.18,48,14053.62,Closed,High,0
5359,14047,1273538,8.5,72,17688.03,Default,Low,0
5360,13677,871365,9.98,60,14522.75,Closed,Low,1
5361,8421,2550423,9.14,24,106267.62,Active,Low,0
5362,1978,766086,9.71,36,21280.17,Active,Low,0
5363,11903,1242184,8.32,36,34505.11,Active,High,1
5364,3265,1099716,12.11,48,22910.75,Closed,Medium,1
5365,11185,716020,9.42,36,19889.44,Active,High,0
5366,4835,878896,8.98,36,24413.78,Active,Medium,0
5367,5062,961937,8.98,48,20040.35,Active,High,0
5368,253,1011537,10.56,24,42147.38,Closed,High,1
5369,14349,1075399,9.64,24,44808.29,Active,Medium,0
5370,2099,1916219,14.49,24,79842.46,Default,Low,1
5371,6245,735557,10.31,48,15324.1,Active,High,0
5372,13486,848888,13.28,60,14148.13,Active,Low,0
5373,3672,685649,11.78,48,14284.35,Active,High,0
5374,10799,1729520,13.83,36,48042.22,Closed,Low,0
5375,10633,1019790,12.47,36,28327.5,Active,Low,0
5376,7614,1008394,9.69,60,16806.57,Active,High,1
5377,13800,1324213,11.8,36,36783.69,Active,Medium,0
5378,4417,2152408,8.84,60,35873.47,Active,Low,0
5379,14140,719051,10.19,72,9986.82,Active,High,1
5380,10114,930373,9.13,36,25843.69,Active,Low,0
5381,5858,2092888,12.47,24,87203.67,Closed,Low,1
5382,8646,1845768,11.66,48,38453.5,Closed,Low,1
5383,6416,2157283,13.78,72,29962.26,Active,Medium,0
5384,6915,1677009,13.66,72,23291.79,Closed,Low,1
5385,11873,727202,10.25,48,15150.04,Default,Low,0
5386,2935,664757,14.05,24,27698.21,Active,Low,0
5387,6018,550486,12.27,60,9174.77,Closed,Low,1
5388,8230,878991,11.7,48,18312.31,Active,Medium,1
5389,9295,695105,10.71,36,19308.47,Active,Medium,1
5390,8361,868942,14.01,24,36205.92,Closed,Low,1
5391,6563,2061344,11.21,72,28629.78,Closed,Medium,0
5392,14904,699865,7.57,72,9720.35,Active,High,1
5393,12135,784415,10.49,60,13073.58,Closed,High,0
5394,8345,2023531,10.6,36,56209.19,Closed,Low,0
5395,13278,768626,12.05,48,16013.04,Active,Medium,1
5396,12944,1534857,12,48,31976.19,Closed,High,0
5397,7074,2452694,14.49,72,34065.19,Active,High,0
5398,57,1856165,7.96,60,30936.08,Active,Low,0
5399,3413,1035945,9.8,24,43164.38,Active,Medium,0
5400,5585,2206003,12.79,48,45958.4,Active,Low,0
5401,2856,1520975,12.72,48,31686.98,Default,High,1
5402,6210,1136508,12.44,36,31569.67,Active,High,1
5403,2987,1176007,7.73,72,16333.43,Default,Medium,0
5404,9554,583966,10.53,36,16221.28,Active,Medium,0
5405,6000,1209367,11.73,24,50390.29,Active,Low,1
5406,12439,2148106,12.97,72,29834.81,Active,Medium,1
5407,12804,1404423,9.73,48,29258.81,Closed,Medium,1
5408,6190,2096990,9.9,24,87374.58,Active,Low,1
5409,9944,763760,12.83,60,12729.33,Active,Low,1
5410,8349,1227293,11.59,48,25568.6,Active,Medium,1
5411,11787,2118818,7.54,60,35313.63,Active,Low,1
5412,4723,1838963,13.57,72,25541.15,Closed,Medium,1
5413,8293,1700116,13.21,72,23612.72,Active,Low,1
5414,7426,608812,11.54,24,25367.17,Active,Low,0
5415,4473,764360,9.41,48,15924.17,Closed,High,1
5416,8782,1129096,8.17,60,18818.27,Active,Low,0
5417,11050,747038,8.18,48,15563.29,Active,Low,1
5418,2189,1735902,13.88,48,36164.62,Active,High,1
5419,6462,665711,12.2,60,11095.18,Active,Low,0
5420,4050,1065191,14.26,48,22191.48,Closed,Medium,0
5421,13575,2354701,12.38,36,65408.36,Active,Low,1
5422,13263,1674181,9.93,24,69757.54,Active,High,0
5423,13515,753338,12.79,48,15694.54,Closed,Low,1
5424,7392,2721021,12.91,24,113375.88,Active,Medium,1
5425,3545,545647,12.88,48,11367.65,Active,Medium,0
5426,520,1087127,12.66,60,18118.78,Active,Low,1
5427,7690,1219711,11.79,24,50821.29,Active,Medium,1
5428,4509,705792,11.31,24,29408,Active,High,0
5429,11930,453359,7.92,60,7555.98,Active,Medium,1
5430,6642,888621,13.1,36,24683.92,Active,Low,1
5431,5264,1492045,14.02,36,41445.69,Active,Medium,0
5432,8140,590944,12.46,72,8207.56,Active,Low,1
5433,6917,1062610,9.97,48,22137.71,Closed,High,1
5434,228,2321848,12.65,60,38697.47,Default,High,0
5435,8742,710169,11.59,24,29590.38,Active,High,0
5436,11724,453690,10.78,60,7561.5,Closed,Medium,0
5437,8148,2057762,14.28,24,85740.08,Default,Low,0
5438,7622,836440,14.14,36,23234.44,Active,High,0
5439,8128,1193498,7.63,72,16576.36,Default,High,0
5440,14010,1531303,14.23,48,31902.15,Closed,Medium,1
5441,13996,2387552,11.54,48,49740.67,Closed,Medium,0
5442,10126,1052137,9.66,72,14613.01,Active,Low,0
5443,1700,767777,13.45,36,21327.14,Active,High,1
5444,14912,1237124,8.47,48,25773.42,Active,Low,0
5445,13013,1084656,13.25,36,30129.33,Active,Medium,0
5446,1878,1080138,10.34,48,22502.88,Active,High,1
5447,514,917326,10.2,48,19110.96,Active,Low,0
5448,8047,2226046,8.55,60,37100.77,Active,Low,1
5449,9247,633619,11.01,36,17600.53,Active,Low,1
5450,11090,1741810,8.13,24,72575.42,Default,Low,0
5451,9613,755477,12.54,72,10492.74,Active,Low,0
5452,6887,578135,9.28,24,24088.96,Active,High,1
5453,6120,833515,8.92,36,23153.19,Active,Low,0
5454,10514,1277993,10.84,60,21299.88,Active,High,1
5455,13577,802968,12.04,24,33457,Active,High,1
5456,7900,879218,10.91,60,14653.63,Active,Medium,0
5457,10311,1517929,9.72,24,63247.04,Closed,High,0
5458,13990,1018792,8.47,48,21224.83,Active,Low,1
5459,2917,2132951,8.55,24,88872.96,Active,Low,1
5460,14052,1724766,13.19,24,71865.25,Active,Low,0
5461,481,1041463,9.1,24,43394.29,Active,Medium,1
5462,10911,1874176,7.77,60,31236.27,Default,Medium,0
5463,9604,670332,14.39,48,13965.25,Active,High,0
5464,2578,794252,8.5,24,33093.83,Active,Medium,1
5465,5805,454744,9.15,60,7579.07,Active,High,0
5466,13594,1052716,14.45,60,17545.27,Active,Low,1
5467,8365,894500,10.05,36,24847.22,Active,Medium,1
5468,5859,1900490,11.83,72,26395.69,Active,Low,0
5469,14126,1508822,9.96,48,31433.79,Active,High,1
5470,5273,1016957,7.67,24,42373.21,Closed,Low,0
5471,9933,966592,7.6,36,26849.78,Default,Low,0
5472,8652,663075,14.38,48,13814.06,Active,Low,0
5473,1597,809624,7.98,48,16867.17,Closed,High,1
5474,13305,704643,11.81,60,11744.05,Active,High,0
5475,3897,1478098,14.18,36,41058.28,Default,Low,1
5476,10559,1259212,12.95,36,34978.11,Closed,Low,1
5477,1350,1069901,10.04,48,22289.6,Active,Medium,0
5478,9073,568705,14.3,48,11848.02,Active,Medium,1
5479,10093,709750,9.51,24,29572.92,Default,High,0
5480,3778,1100303,13.69,72,15281.99,Default,High,1
5481,11077,1106335,12.34,36,30731.53,Active,Low,0
5482,11331,2043684,10.36,60,34061.4,Default,High,1
5483,14581,1720515,8.45,36,47792.08,Active,Low,1
5484,4051,1197380,8.25,36,33260.56,Active,Low,0
5485,10515,775925,12.89,24,32330.21,Active,Medium,1
5486,11628,2203540,12.84,24,91814.17,Active,High,1
5487,12454,1358669,11.36,24,56611.21,Closed,Medium,1
5488,14773,766339,9.78,24,31930.79,Active,High,1
5489,2763,1138111,14.18,72,15807.1,Active,Medium,1
5490,14743,2037558,12.72,60,33959.3,Active,Medium,0
5491,6388,848514,9.72,48,17677.38,Closed,Medium,0
